"fechafacturacion","nropresupuesto","ordennro","estado","cliente","condicion","tipo_producto","codigo","sep1","esplancha","tienecorte","ncorte","cantidad","ancho","alto","m2","preciom2","precioplancha","listaprecio","preciolistam2","preciolistapla","sep2","totalusd","preciototalgs","descuento","espera","sep3","tipo_anexo","cantidad_anexo","precio_unitario_anexo","sep4","vendedor","nrofactura","porgananciasusd","gananciausd","costousd","gananciags","costogs","utilidad","cambio","fechafacdia","fechafacsemana","fechafacmes","fechafacanio","idop"
"2026-03-03","PRE-184607","ORD-114672-6-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","3","2","0.513","0.987","1.012662","34.34","0","OPTIMIZADO C","34.34","0"," |","34.77","246867","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","137209"
"2026-03-03","PRE-184607","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.22","37062","0.0","-"," |","Servicio","6","0.87"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184607","ORD-114672-6-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","3","2","0.854","0.987","1.6857959999999999","34.34","0","OPTIMIZADO C","34.34","0"," |","57.89","411019","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","137209"
"2026-03-03","PRE-184607","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","6.4","45440","0.0","-"," |","Servicio","7.36","0.87"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184607","ORD-114672-6-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","3","2","0.513","0.987","1.012662","17.66","0","OPTIMIZADO C","17.66","0"," |","17.88","126948","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","137025"
"2026-03-03","PRE-184607","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.22","37062","0.0","-"," |","Servicio","6","0.87"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184607","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","91.8","651780","0.0","-"," |","Servicio","2.7","34"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184607","ORD-114672-6-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","3","2","0.854","0.987","1.6857959999999999","17.66","0","OPTIMIZADO C","17.66","0"," |","29.77","211367","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","137025"
"2026-03-03","PRE-184607","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","6.4","45440","0.0","-"," |","Servicio","7.36","0.87"," |","lucyr","001-001-0038584","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184606","ORD-114673-4-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","3","2","0.27","0.329","0.17766","17.66","0","OPTIMIZADO C","17.66","0"," |","3.14","22294","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","137024"
"2026-03-03","PRE-184606","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.09","14839","0.0","-"," |","Servicio","2.4","0.87"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184606","ORD-114673-4-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","3","2","0.265","0.329","0.17437000000000002","17.66","0","OPTIMIZADO C","17.66","0"," |","3.08","21868","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","137024"
"2026-03-03","PRE-184606","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.07","14697","0.0","-"," |","Servicio","2.38","0.87"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184606","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","11.9","84490","0.0","-"," |","Servicio","0.35","34"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184606","ORD-114673-4-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","3","2","0.265","0.329","0.17437000000000002","45.54","0","OPTIMIZADO C","49.5","0"," |","7.94","56374","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","137210"
"2026-03-03","PRE-184606","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.07","14697","0.0","-"," |","Servicio","2.38","0.87"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184606","ORD-114673-4-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","3","2","0.27","0.329","0.17766","45.54","0","OPTIMIZADO C","49.5","0"," |","8.09","57439","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","137210"
"2026-03-03","PRE-184606","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.09","14839","0.0","-"," |","Servicio","2.4","0.87"," |","lucyr","001-001-0038585","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","4","0.557","0.752","1.675456","17.66","0","OPTIMIZADO C","17.66","0"," |","29.59","210089","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.11","64681","0.0","-"," |","Servicio","10.47","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","1","1.35","0.17","0.22950000000000004","17.66","0","OPTIMIZADO C","17.66","0"," |","4.05","28755","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.64","18744","0.0","-"," |","Servicio","3.04","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","1","1.07","0.794","0.8495800000000001","17.66","0","OPTIMIZADO C","17.66","0"," |","15","106500","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.25","23075","0.0","-"," |","Servicio","3.73","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","2","0.553","0.527","0.5828620000000001","17.66","0","OPTIMIZADO C","17.66","0"," |","10.29","73059","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.76","26696","0.0","-"," |","Servicio","4.32","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","1","0.962","0.956","0.9196719999999999","17.66","0","OPTIMIZADO C","17.66","0"," |","16.24","115304","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.34","23714","0.0","-"," |","Servicio","3.84","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","1","0.373","0.378","0.140994","17.66","0","OPTIMIZADO C","17.66","0"," |","2.49","17679","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1.3","9230","0.0","-"," |","Servicio","1.5","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","8","1","0.347","0.356","0.12353199999999999","17.66","0","OPTIMIZADO C","17.66","0"," |","2.18","15478","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","137211"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1.23","8733","0.0","-"," |","Servicio","1.41","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","4","0.557","0.752","1.675456","15.46","0","OPTIMIZADO C","15.46","0"," |","25.9","183890","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.11","64681","0.0","-"," |","Servicio","10.47","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","1","1.35","0.17","0.22950000000000004","15.46","0","OPTIMIZADO C","15.46","0"," |","3.55","25205","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.64","18744","0.0","-"," |","Servicio","3.04","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","1","1.07","0.794","0.8495800000000001","15.46","0","OPTIMIZADO C","15.46","0"," |","13.13","93223","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.25","23075","0.0","-"," |","Servicio","3.73","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","1","0.347","0.356","0.12353199999999999","15.46","0","OPTIMIZADO C","15.46","0"," |","1.91","13561","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1.23","8733","0.0","-"," |","Servicio","1.41","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","153.68","1091128","0.0","-"," |","Servicio","4.52","34"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","2","0.553","0.527","0.5828620000000001","15.46","0","OPTIMIZADO C","15.46","0"," |","9.01","63971","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.76","26696","0.0","-"," |","Servicio","4.32","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","1","0.962","0.956","0.9196719999999999","15.46","0","OPTIMIZADO C","15.46","0"," |","14.22","100962","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.34","23714","0.0","-"," |","Servicio","3.84","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184575","ORD-114674-2-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","8","1","0.373","0.378","0.140994","15.46","0","OPTIMIZADO C","15.46","0"," |","2.18","15478","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","136996"
"2026-03-03","PRE-184575","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1.3","9230","0.0","-"," |","Servicio","1.5","0.87"," |","lucyr","001-001-0038586","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184574","ORD-114675-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","3","2","1.278","1.835","4.69026","17.66","0","OPTIMIZADO C","17.66","0"," |","82.83","588093","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","136995"
"2026-03-03","PRE-184574","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","10.83","76893","0.0","-"," |","Servicio","12.45","0.87"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184574","ORD-114675-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","3","1","0.622","1.985","1.2346700000000002","17.66","0","OPTIMIZADO C","17.66","0"," |","21.8","154780","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","136995"
"2026-03-03","PRE-184574","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.53","32163","0.0","-"," |","Servicio","5.21","0.87"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184574","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","201.28","1429088","0.0","-"," |","Servicio","5.92","34"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184574","ORD-114675-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","3","1","0.622","1.985","1.2346700000000002","34.34","0","OPTIMIZADO C","34.34","0"," |","42.4","301040","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","137212"
"2026-03-03","PRE-184574","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.53","32163","0.0","-"," |","Servicio","5.21","0.87"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184574","ORD-114675-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","3","2","1.278","1.835","4.69026","34.34","0","OPTIMIZADO C","34.34","0"," |","161.06","1143526","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","137212"
"2026-03-03","PRE-184574","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","10.83","76893","0.0","-"," |","Servicio","12.45","0.87"," |","lucyr","001-001-0038587","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184571","ORD-114676-9-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","2","1","1.076","0.363","0.390588","15.46","0","OPTIMIZADO C","15.46","0"," |","6.04","42884","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038588","0","0","0","0","0","0","7100","03","10","03","2026","136993"
"2026-03-03","PRE-184571","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.51","17821","0.0","-"," |","Servicio","2.88","0.87"," |","lucyr","001-001-0038588","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184571","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","13.26","94146","0.0","-"," |","Servicio","0.39","34"," |","lucyr","001-001-0038588","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184571","ORD-114676-9-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","2","1","1.076","0.363","0.390588","17.66","0","OPTIMIZADO C","17.66","0"," |","6.9","48990","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038588","0","0","0","0","0","0","7100","03","10","03","2026","137213"
"2026-03-03","PRE-184571","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.51","17821","0.0","-"," |","Servicio","2.88","0.87"," |","lucyr","001-001-0038588","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184570","ORD-114677-7-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","2","2","0.671","1.787","2.398154","17.66","0","OPTIMIZADO C","17.66","0"," |","42.35","300685","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038589","0","0","0","0","0","0","7100","03","10","03","2026","136992"
"2026-03-03","PRE-184570","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","8.55","60705","0.0","-"," |","Servicio","9.83","0.87"," |","lucyr","001-001-0038589","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184570","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","81.6","579360","0.0","-"," |","Servicio","2.4","34"," |","lucyr","001-001-0038589","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184570","ORD-114677-7-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","2","2","0.671","1.787","2.398154","45.54","0","OPTIMIZADO C","49.5","0"," |","109.21","775391","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038589","0","0","0","0","0","0","7100","03","10","03","2026","137214"
"2026-03-03","PRE-184570","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","8.55","60705","0.0","-"," |","Servicio","9.83","0.87"," |","lucyr","001-001-0038589","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","6","1","1.051","1.847","1.9411969999999998","34.34","0","OPTIMIZADO C","34.34","0"," |","66.66","473286","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","137215"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.05","35855","0.0","-"," |","Servicio","5.8","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","6","1","2.413","1.847","4.456810999999999","34.34","0","OPTIMIZADO C","34.34","0"," |","153.05","1086655","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","137215"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","7.41","52611","0.0","-"," |","Servicio","8.52","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","6","1","1.587","1.855","2.943885","34.34","0","OPTIMIZADO C","34.34","0"," |","101.09","717739","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","137215"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.99","42529","0.0","-"," |","Servicio","6.88","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","6","1","1.051","1.855","1.9496049999999998","34.34","0","OPTIMIZADO C","34.34","0"," |","66.95","475345","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","137215"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.05","35855","0.0","-"," |","Servicio","5.81","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
